shoot_player,date,shot_per_game
Terry Rozier,2016-10-27,7
Terry Rozier,2016-10-29,4
Terry Rozier,2016-11-02,6
Terry Rozier,2016-11-03,5
Terry Rozier,2016-11-06,6
Terry Rozier,2016-11-09,4
Terry Rozier,2016-11-11,8
Terry Rozier,2016-11-12,7
Terry Rozier,2016-11-14,7
Terry Rozier,2016-11-16,4
Terry Rozier,2016-11-18,5
Terry Rozier,2016-11-19,3
Terry Rozier,2016-11-21,8
Terry Rozier,2016-11-23,4
Terry Rozier,2016-11-25,3
Terry Rozier,2016-11-28,4
Terry Rozier,2016-11-30,5
Terry Rozier,2016-12-02,7
Terry Rozier,2016-12-03,3
Terry Rozier,2016-12-05,6
Terry Rozier,2016-12-07,13
Terry Rozier,2016-12-09,12
Terry Rozier,2016-12-11,12
Terry Rozier,2016-12-14,13
Terry Rozier,2016-12-16,3
Terry Rozier,2016-12-18,3
Terry Rozier,2016-12-20,4
Terry Rozier,2016-12-22,3
Terry Rozier,2016-12-23,2
Terry Rozier,2016-12-30,1
Terry Rozier,2017-01-06,1
Terry Rozier,2017-01-07,3
Terry Rozier,2017-01-10,1
Terry Rozier,2017-01-11,6
Terry Rozier,2017-01-13,5
Terry Rozier,2017-01-18,8
Terry Rozier,2017-01-21,13
Terry Rozier,2017-01-24,6
Terry Rozier,2017-01-25,7
Terry Rozier,2017-01-27,5
Terry Rozier,2017-01-28,4
Terry Rozier,2017-01-30,3
Terry Rozier,2017-02-01,7
Terry Rozier,2017-02-03,4
Terry Rozier,2017-02-05,2
Terry Rozier,2017-02-08,6
Terry Rozier,2017-02-09,9
Terry Rozier,2017-02-11,5
Terry Rozier,2017-02-13,3
Terry Rozier,2017-02-15,6
Terry Rozier,2017-02-16,8
Terry Rozier,2017-02-24,6
Terry Rozier,2017-02-26,5
Terry Rozier,2017-02-27,9
Terry Rozier,2017-03-01,5
Terry Rozier,2017-03-03,2
Terry Rozier,2017-03-05,9
Terry Rozier,2017-03-06,7
Terry Rozier,2017-03-08,6
Terry Rozier,2017-03-10,2
Terry Rozier,2017-03-12,5
Terry Rozier,2017-03-15,7
Terry Rozier,2017-03-17,8
Terry Rozier,2017-03-19,12
Terry Rozier,2017-03-20,3
Terry Rozier,2017-03-24,7
Terry Rozier,2017-03-26,1
Terry Rozier,2017-03-29,5
Terry Rozier,2017-03-31,8
Terry Rozier,2017-04-02,6
Terry Rozier,2017-04-05,5
Terry Rozier,2017-04-10,4
Thabo Sefolosha,2016-10-27,8
Thabo Sefolosha,2016-10-29,4
Thabo Sefolosha,2016-10-31,5
Thabo Sefolosha,2016-11-02,6
Thabo Sefolosha,2016-11-04,4
Thabo Sefolosha,2016-11-05,8
Thabo Sefolosha,2016-11-08,6
Thabo Sefolosha,2016-11-09,9
Thabo Sefolosha,2016-11-12,7
Thabo Sefolosha,2016-11-15,2
Thabo Sefolosha,2016-11-22,7
Thabo Sefolosha,2016-11-23,8
Thabo Sefolosha,2016-11-25,7
Thabo Sefolosha,2016-11-27,3
Thabo Sefolosha,2016-11-28,8
Thabo Sefolosha,2016-11-30,6
Thabo Sefolosha,2016-12-02,5
Thabo Sefolosha,2016-12-03,7
Thabo Sefolosha,2016-12-05,6
Thabo Sefolosha,2016-12-07,11
Thabo Sefolosha,2016-12-09,9
Thabo Sefolosha,2016-12-13,11
Thabo Sefolosha,2016-12-16,6
Thabo Sefolosha,2016-12-17,4
Thabo Sefolosha,2016-12-19,10
Thabo Sefolosha,2016-12-21,6
Thabo Sefolosha,2016-12-23,8
Thabo Sefolosha,2016-12-26,10
Thabo Sefolosha,2016-12-28,7
Thabo Sefolosha,2016-12-30,6
Thabo Sefolosha,2017-01-01,3
Thabo Sefolosha,2017-01-04,9
Thabo Sefolosha,2017-01-05,6
Thabo Sefolosha,2017-01-07,3
Thabo Sefolosha,2017-01-10,10
Thabo Sefolosha,2017-01-13,3
Thabo Sefolosha,2017-01-15,11
Thabo Sefolosha,2017-01-16,4
Thabo Sefolosha,2017-01-18,3
Thabo Sefolosha,2017-01-20,6
Thabo Sefolosha,2017-01-21,6
Thabo Sefolosha,2017-01-23,11
Thabo Sefolosha,2017-01-25,8
Thabo Sefolosha,2017-01-27,2
Thabo Sefolosha,2017-02-24,5
Thabo Sefolosha,2017-02-25,9
Thabo Sefolosha,2017-02-27,6
Thabo Sefolosha,2017-03-01,4
Thabo Sefolosha,2017-03-03,7
Thabo Sefolosha,2017-03-05,12
Thabo Sefolosha,2017-03-06,5
Thabo Sefolosha,2017-03-08,8
Thabo Sefolosha,2017-03-10,5
Thabo Sefolosha,2017-03-11,5
Thabo Sefolosha,2017-03-13,8
Thabo Sefolosha,2017-03-18,6
Thabo Sefolosha,2017-03-20,7
Thabo Sefolosha,2017-03-22,7
Thabo Sefolosha,2017-03-24,3
Thabo Sefolosha,2017-04-11,5
Thabo Sefolosha,2017-04-12,3
Thaddeus Young,2016-10-26,10
Thaddeus Young,2016-10-28,12
Thaddeus Young,2016-10-29,8
Thaddeus Young,2016-11-01,8
Thaddeus Young,2016-11-03,8
Thaddeus Young,2016-11-05,10
Thaddeus Young,2016-11-07,4
Thaddeus Young,2016-11-09,6
Thaddeus Young,2016-11-11,6
Thaddeus Young,2016-11-12,8
Thaddeus Young,2016-11-14,8
Thaddeus Young,2016-11-16,14
Thaddeus Young,2016-11-18,10
Thaddeus Young,2016-11-20,18
Thaddeus Young,2016-11-21,14
Thaddeus Young,2016-11-23,13
Thaddeus Young,2016-11-25,9
Thaddeus Young,2016-11-27,10
Thaddeus Young,2016-11-30,6
Thaddeus Young,2016-12-04,13
Thaddeus Young,2016-12-05,10
Thaddeus Young,2016-12-07,3
Thaddeus Young,2016-12-09,5
Thaddeus Young,2016-12-10,13
Thaddeus Young,2016-12-12,10
Thaddeus Young,2016-12-14,6
Thaddeus Young,2016-12-15,8
Thaddeus Young,2016-12-17,8
Thaddeus Young,2016-12-19,9
Thaddeus Young,2016-12-20,17
Thaddeus Young,2016-12-22,11
Thaddeus Young,2016-12-26,11
Thaddeus Young,2016-12-28,10
Thaddeus Young,2016-12-30,11
Thaddeus Young,2017-01-01,12
Thaddeus Young,2017-01-03,8
Thaddeus Young,2017-01-05,10
Thaddeus Young,2017-01-07,8
Thaddeus Young,2017-01-12,5
Thaddeus Young,2017-01-16,9
Thaddeus Young,2017-01-18,11
Thaddeus Young,2017-01-20,9
Thaddeus Young,2017-01-21,11
Thaddeus Young,2017-01-23,6
Thaddeus Young,2017-01-26,10
Thaddeus Young,2017-01-27,9
Thaddeus Young,2017-01-29,9
Thaddeus Young,2017-02-01,11
Thaddeus Young,2017-02-03,9
Thaddeus Young,2017-02-24,7
Thaddeus Young,2017-02-25,2
Thaddeus Young,2017-02-27,10
Thaddeus Young,2017-03-01,6
Thaddeus Young,2017-03-05,5
Thaddeus Young,2017-03-06,5
Thaddeus Young,2017-03-08,14
Thaddeus Young,2017-03-10,8
Thaddeus Young,2017-03-12,9
Thaddeus Young,2017-03-14,4
Thaddeus Young,2017-03-15,6
Thaddeus Young,2017-03-19,9
Thaddeus Young,2017-03-20,8
Thaddeus Young,2017-03-22,7
Thaddeus Young,2017-03-24,5
Thaddeus Young,2017-03-26,7
Thaddeus Young,2017-03-28,15
Thaddeus Young,2017-03-29,12
Thaddeus Young,2017-03-31,13
Thaddeus Young,2017-04-02,12
Thaddeus Young,2017-04-04,15
Thaddeus Young,2017-04-06,13
Thaddeus Young,2017-04-08,8
Thaddeus Young,2017-04-10,15
Thaddeus Young,2017-04-12,8
Thomas Robinson,2016-10-28,1
Thomas Robinson,2016-11-06,1
Thomas Robinson,2016-11-12,2
Thomas Robinson,2016-11-13,1
Thomas Robinson,2016-11-23,4
Thomas Robinson,2016-11-25,8
Thomas Robinson,2016-11-27,11
Thomas Robinson,2016-11-29,2
Thomas Robinson,2016-11-30,2
Thomas Robinson,2016-12-02,4
Thomas Robinson,2016-12-03,1
Thomas Robinson,2016-12-05,2
Thomas Robinson,2016-12-07,1
Thomas Robinson,2016-12-09,1
Thomas Robinson,2016-12-11,3
Thomas Robinson,2016-12-12,5
Thomas Robinson,2016-12-22,4
Thomas Robinson,2016-12-23,5
Thomas Robinson,2016-12-25,3
Thomas Robinson,2016-12-27,6
Thomas Robinson,2016-12-29,5
Thomas Robinson,2017-01-01,9
Thomas Robinson,2017-01-03,2
Thomas Robinson,2017-01-05,5
Thomas Robinson,2017-01-06,5
Thomas Robinson,2017-01-08,5
Thomas Robinson,2017-01-10,6
Thomas Robinson,2017-01-12,2
Thomas Robinson,2017-01-14,4
Thomas Robinson,2017-01-22,1
Thomas Robinson,2017-02-26,7
Thomas Robinson,2017-03-07,2
Thomas Robinson,2017-03-15,3
Thomas Robinson,2017-03-17,2
Thomas Robinson,2017-03-21,8
Thomas Robinson,2017-03-30,9
Thomas Robinson,2017-04-01,15
Thomas Robinson,2017-04-02,9
Thomas Robinson,2017-04-05,8
Thomas Robinson,2017-04-07,6
Thomas Robinson,2017-04-09,6
Thomas Robinson,2017-04-11,5
Thomas Robinson,2017-04-12,5
Thon Maker,2016-11-03,2
Thon Maker,2016-11-05,2
Thon Maker,2016-11-17,1
Thon Maker,2016-11-29,2
Thon Maker,2016-12-01,1
Thon Maker,2016-12-12,2
Thon Maker,2016-12-21,1
Thon Maker,2016-12-23,2
Thon Maker,2016-12-28,3
Thon Maker,2016-12-30,1
Thon Maker,2016-12-31,1
Thon Maker,2017-01-10,2
Thon Maker,2017-01-13,1
Thon Maker,2017-01-15,1
Thon Maker,2017-01-18,2
Thon Maker,2017-01-21,3
Thon Maker,2017-01-27,5
Thon Maker,2017-01-28,5
Thon Maker,2017-02-01,8
Thon Maker,2017-02-03,2
Thon Maker,2017-02-04,1
Thon Maker,2017-02-10,6
Thon Maker,2017-02-11,8
Thon Maker,2017-02-13,10
Thon Maker,2017-02-15,2
Thon Maker,2017-02-24,2
Thon Maker,2017-02-26,5
Thon Maker,2017-02-27,4
Thon Maker,2017-03-01,2
Thon Maker,2017-03-03,8
Thon Maker,2017-03-04,2
Thon Maker,2017-03-06,7
Thon Maker,2017-03-08,7
Thon Maker,2017-03-10,2
Thon Maker,2017-03-11,1
Thon Maker,2017-03-13,2
Thon Maker,2017-03-15,3
Thon Maker,2017-03-17,3
Thon Maker,2017-03-18,5
Thon Maker,2017-03-22,3
Thon Maker,2017-03-24,2
Thon Maker,2017-03-26,3
Thon Maker,2017-03-28,1
Thon Maker,2017-03-29,2
Thon Maker,2017-03-31,12
Thon Maker,2017-04-02,7
Thon Maker,2017-04-04,8
Thon Maker,2017-04-06,4
Thon Maker,2017-04-08,1
Thon Maker,2017-04-10,3
Thon Maker,2017-04-12,8
Tiago Splitter,2017-03-28,2
Tiago Splitter,2017-03-31,2
Tiago Splitter,2017-04-02,4
Tiago Splitter,2017-04-04,3
Tiago Splitter,2017-04-06,3
Tiago Splitter,2017-04-08,3
Tiago Splitter,2017-04-10,2
Tiago Splitter,2017-04-12,12
Tim Frazier,2016-10-26,10
Tim Frazier,2016-10-28,18
Tim Frazier,2016-10-29,8
Tim Frazier,2016-11-01,12
Tim Frazier,2016-11-02,5
Tim Frazier,2016-11-04,8
Tim Frazier,2016-11-07,11
Tim Frazier,2016-11-08,8
Tim Frazier,2016-11-10,8
Tim Frazier,2016-11-12,8
Tim Frazier,2016-11-14,5
Tim Frazier,2016-11-16,7
Tim Frazier,2016-11-18,11
Tim Frazier,2016-11-19,12
Tim Frazier,2016-11-22,12
Tim Frazier,2016-11-23,5
Tim Frazier,2016-11-25,12
Tim Frazier,2016-11-27,9
Tim Frazier,2016-11-29,7
Tim Frazier,2016-12-02,6
Tim Frazier,2016-12-04,5
Tim Frazier,2016-12-05,10
Tim Frazier,2016-12-08,7
Tim Frazier,2016-12-10,13
Tim Frazier,2016-12-11,10
Tim Frazier,2016-12-13,9
Tim Frazier,2016-12-16,8
Tim Frazier,2016-12-18,7
Tim Frazier,2016-12-20,7
Tim Frazier,2016-12-21,9
Tim Frazier,2016-12-23,4
Tim Frazier,2017-01-09,1
Tim Frazier,2017-01-18,1
Tim Frazier,2017-01-20,6
Tim Frazier,2017-01-31,3
Tim Frazier,2017-02-06,1
Tim Frazier,2017-02-08,4
Tim Frazier,2017-02-10,6
Tim Frazier,2017-02-12,2
Tim Frazier,2017-02-23,6
Tim Frazier,2017-02-25,2
Tim Frazier,2017-02-26,4
Tim Frazier,2017-03-01,3
Tim Frazier,2017-03-03,2
Tim Frazier,2017-03-05,4
Tim Frazier,2017-03-06,4
Tim Frazier,2017-03-08,2
Tim Frazier,2017-03-11,2
Tim Frazier,2017-03-14,6
Tim Frazier,2017-03-15,3
Tim Frazier,2017-03-17,11
Tim Frazier,2017-03-19,3
Tim Frazier,2017-03-21,3
Tim Frazier,2017-03-24,5
Tim Frazier,2017-03-26,8
Tim Frazier,2017-03-27,4
Tim Frazier,2017-03-29,2
Tim Frazier,2017-03-31,8
Tim Frazier,2017-04-02,6
Tim Frazier,2017-04-04,3
Tim Frazier,2017-04-08,3
Tim Frazier,2017-04-11,7
Tim Frazier,2017-04-12,8
Tim Hardaway Jr.,2016-10-27,13
Tim Hardaway Jr.,2016-10-29,11
Tim Hardaway Jr.,2016-10-31,6
Tim Hardaway Jr.,2016-11-02,10
Tim Hardaway Jr.,2016-11-04,7
Tim Hardaway Jr.,2016-11-05,5
Tim Hardaway Jr.,2016-11-08,11
Tim Hardaway Jr.,2016-11-09,9
Tim Hardaway Jr.,2016-11-12,13
Tim Hardaway Jr.,2016-11-15,10
Tim Hardaway Jr.,2016-11-16,7
Tim Hardaway Jr.,2016-11-18,9
Tim Hardaway Jr.,2016-11-20,8
Tim Hardaway Jr.,2016-11-22,7
Tim Hardaway Jr.,2016-11-23,6
Tim Hardaway Jr.,2016-11-25,5
Tim Hardaway Jr.,2016-11-27,6
Tim Hardaway Jr.,2016-11-28,8
Tim Hardaway Jr.,2016-11-30,17
Tim Hardaway Jr.,2016-12-02,14
Tim Hardaway Jr.,2016-12-03,10
Tim Hardaway Jr.,2016-12-05,9
Tim Hardaway Jr.,2016-12-07,9
Tim Hardaway Jr.,2016-12-09,17
Tim Hardaway Jr.,2016-12-13,12
Tim Hardaway Jr.,2016-12-16,16
Tim Hardaway Jr.,2016-12-17,17
Tim Hardaway Jr.,2016-12-19,7
Tim Hardaway Jr.,2016-12-21,1
Tim Hardaway Jr.,2016-12-28,7
Tim Hardaway Jr.,2016-12-30,8
Tim Hardaway Jr.,2017-01-01,13
Tim Hardaway Jr.,2017-01-04,9
Tim Hardaway Jr.,2017-01-05,12
Tim Hardaway Jr.,2017-01-07,13
Tim Hardaway Jr.,2017-01-10,9
Tim Hardaway Jr.,2017-01-13,17
Tim Hardaway Jr.,2017-01-15,7
Tim Hardaway Jr.,2017-01-16,16
Tim Hardaway Jr.,2017-01-18,8
Tim Hardaway Jr.,2017-01-20,10
Tim Hardaway Jr.,2017-01-21,14
Tim Hardaway Jr.,2017-01-23,6
Tim Hardaway Jr.,2017-01-25,11
Tim Hardaway Jr.,2017-01-27,11
Tim Hardaway Jr.,2017-01-29,20
Tim Hardaway Jr.,2017-02-01,9
Tim Hardaway Jr.,2017-02-02,18
Tim Hardaway Jr.,2017-02-04,14
Tim Hardaway Jr.,2017-02-06,9
Tim Hardaway Jr.,2017-02-08,15
Tim Hardaway Jr.,2017-02-10,17
Tim Hardaway Jr.,2017-02-13,19
Tim Hardaway Jr.,2017-02-15,11
Tim Hardaway Jr.,2017-02-24,13
Tim Hardaway Jr.,2017-02-25,11
Tim Hardaway Jr.,2017-02-27,10
Tim Hardaway Jr.,2017-03-01,9
Tim Hardaway Jr.,2017-03-03,20
Tim Hardaway Jr.,2017-03-05,16
Tim Hardaway Jr.,2017-03-06,15
Tim Hardaway Jr.,2017-03-08,11
Tim Hardaway Jr.,2017-03-10,13
Tim Hardaway Jr.,2017-03-11,5
Tim Hardaway Jr.,2017-03-13,14
Tim Hardaway Jr.,2017-03-16,14
Tim Hardaway Jr.,2017-03-18,16
Tim Hardaway Jr.,2017-03-20,11
Tim Hardaway Jr.,2017-03-22,16
Tim Hardaway Jr.,2017-03-24,17
Tim Hardaway Jr.,2017-03-26,16
Tim Hardaway Jr.,2017-03-28,9
Tim Hardaway Jr.,2017-03-29,14
Tim Hardaway Jr.,2017-04-01,16
Tim Hardaway Jr.,2017-04-02,10
Tim Hardaway Jr.,2017-04-06,17
Tim Hardaway Jr.,2017-04-07,14
Tim Hardaway Jr.,2017-04-09,15
Tim Hardaway Jr.,2017-04-11,7
Tim Quarterman,2016-11-09,2
Tim Quarterman,2016-11-18,1
Tim Quarterman,2016-11-20,1
Tim Quarterman,2016-11-23,1
Tim Quarterman,2016-11-30,2
Tim Quarterman,2016-12-13,1
Tim Quarterman,2016-12-17,2
Tim Quarterman,2017-02-15,3
Tim Quarterman,2017-04-10,5
Tim Quarterman,2017-04-12,11
Timofey Mozgov,2016-10-26,10
Timofey Mozgov,2016-10-28,4
Timofey Mozgov,2016-10-30,5
Timofey Mozgov,2016-11-01,7
Timofey Mozgov,2016-11-04,2
Timofey Mozgov,2016-11-06,9
Timofey Mozgov,2016-11-08,4
Timofey Mozgov,2016-11-10,6
Timofey Mozgov,2016-11-12,4
Timofey Mozgov,2016-11-13,3
Timofey Mozgov,2016-11-15,11
Timofey Mozgov,2016-11-18,3
Timofey Mozgov,2016-11-20,7
Timofey Mozgov,2016-11-22,10
Timofey Mozgov,2016-11-23,7
Timofey Mozgov,2016-11-25,6
Timofey Mozgov,2016-11-27,5
Timofey Mozgov,2016-11-29,8
Timofey Mozgov,2016-11-30,4
Timofey Mozgov,2016-12-02,6
Timofey Mozgov,2016-12-03,6
Timofey Mozgov,2016-12-05,7
Timofey Mozgov,2016-12-07,9
Timofey Mozgov,2016-12-09,10
Timofey Mozgov,2016-12-11,5
Timofey Mozgov,2016-12-12,7
Timofey Mozgov,2016-12-14,10
Timofey Mozgov,2016-12-16,5
Timofey Mozgov,2016-12-17,6
Timofey Mozgov,2016-12-20,2
Timofey Mozgov,2016-12-22,11
Timofey Mozgov,2016-12-23,7
Timofey Mozgov,2016-12-25,11
Timofey Mozgov,2016-12-27,8
Timofey Mozgov,2016-12-29,3
Timofey Mozgov,2017-01-01,6
Timofey Mozgov,2017-01-03,12
Timofey Mozgov,2017-01-05,5
Timofey Mozgov,2017-01-06,4
Timofey Mozgov,2017-01-08,7
Timofey Mozgov,2017-01-10,8
Timofey Mozgov,2017-01-12,4
Timofey Mozgov,2017-01-14,6
Timofey Mozgov,2017-01-15,7
Timofey Mozgov,2017-01-17,3
Timofey Mozgov,2017-01-20,5
Timofey Mozgov,2017-01-22,5
Timofey Mozgov,2017-01-25,3
Timofey Mozgov,2017-01-26,9
Timofey Mozgov,2017-01-31,5
Timofey Mozgov,2017-02-02,1
Timofey Mozgov,2017-02-03,4
Timofey Mozgov,2017-02-14,3
Timofey Mozgov,2017-03-05,3
Timothe Luwawu-Cabarrot,2016-10-29,1
Timothe Luwawu-Cabarrot,2016-11-02,1
Timothe Luwawu-Cabarrot,2016-11-05,1
Timothe Luwawu-Cabarrot,2016-11-07,1
Timothe Luwawu-Cabarrot,2016-11-12,1
Timothe Luwawu-Cabarrot,2016-11-14,3
Timothe Luwawu-Cabarrot,2016-11-17,5
Timothe Luwawu-Cabarrot,2016-11-19,3
Timothe Luwawu-Cabarrot,2016-11-25,4
Timothe Luwawu-Cabarrot,2016-11-28,1
Timothe Luwawu-Cabarrot,2016-12-02,3
Timothe Luwawu-Cabarrot,2016-12-05,2
Timothe Luwawu-Cabarrot,2016-12-06,6
Timothe Luwawu-Cabarrot,2016-12-08,2
Timothe Luwawu-Cabarrot,2016-12-11,1
Timothe Luwawu-Cabarrot,2016-12-29,1
Timothe Luwawu-Cabarrot,2016-12-30,3
Timothe Luwawu-Cabarrot,2017-01-03,2
Timothe Luwawu-Cabarrot,2017-01-06,2
Timothe Luwawu-Cabarrot,2017-01-11,4
Timothe Luwawu-Cabarrot,2017-01-13,2
Timothe Luwawu-Cabarrot,2017-01-14,10
Timothe Luwawu-Cabarrot,2017-01-16,3
Timothe Luwawu-Cabarrot,2017-01-18,6
Timothe Luwawu-Cabarrot,2017-01-20,3
Timothe Luwawu-Cabarrot,2017-01-21,3
Timothe Luwawu-Cabarrot,2017-01-24,2
Timothe Luwawu-Cabarrot,2017-01-25,1
Timothe Luwawu-Cabarrot,2017-01-27,5
Timothe Luwawu-Cabarrot,2017-01-29,4
Timothe Luwawu-Cabarrot,2017-01-30,2
Timothe Luwawu-Cabarrot,2017-02-01,5
Timothe Luwawu-Cabarrot,2017-02-02,10
Timothe Luwawu-Cabarrot,2017-02-04,8
Timothe Luwawu-Cabarrot,2017-02-06,4
Timothe Luwawu-Cabarrot,2017-02-08,1
Timothe Luwawu-Cabarrot,2017-02-09,4
Timothe Luwawu-Cabarrot,2017-02-11,2
Timothe Luwawu-Cabarrot,2017-02-13,4
Timothe Luwawu-Cabarrot,2017-02-15,6
Timothe Luwawu-Cabarrot,2017-02-24,3
Timothe Luwawu-Cabarrot,2017-02-25,3
Timothe Luwawu-Cabarrot,2017-02-27,3
Timothe Luwawu-Cabarrot,2017-03-01,5
Timothe Luwawu-Cabarrot,2017-03-03,11
Timothe Luwawu-Cabarrot,2017-03-04,9
Timothe Luwawu-Cabarrot,2017-03-06,7
Timothe Luwawu-Cabarrot,2017-03-09,3
Timothe Luwawu-Cabarrot,2017-03-11,8
Timothe Luwawu-Cabarrot,2017-03-12,11
Timothe Luwawu-Cabarrot,2017-03-14,7
Timothe Luwawu-Cabarrot,2017-03-17,8
Timothe Luwawu-Cabarrot,2017-03-19,12
Timothe Luwawu-Cabarrot,2017-03-20,4
Timothe Luwawu-Cabarrot,2017-03-22,6
Timothe Luwawu-Cabarrot,2017-03-24,4
Timothe Luwawu-Cabarrot,2017-03-26,9
Timothe Luwawu-Cabarrot,2017-03-28,12
Timothe Luwawu-Cabarrot,2017-03-29,10
Timothe Luwawu-Cabarrot,2017-03-31,15
Timothe Luwawu-Cabarrot,2017-04-02,15
Timothe Luwawu-Cabarrot,2017-04-04,15
Timothe Luwawu-Cabarrot,2017-04-06,15
Timothe Luwawu-Cabarrot,2017-04-08,11
Timothe Luwawu-Cabarrot,2017-04-10,12
Timothe Luwawu-Cabarrot,2017-04-12,10
Tobias Harris,2016-10-26,13
Tobias Harris,2016-10-28,16
Tobias Harris,2016-10-30,12
Tobias Harris,2016-11-01,12
Tobias Harris,2016-11-02,14
Tobias Harris,2016-11-05,11
Tobias Harris,2016-11-07,13
Tobias Harris,2016-11-09,12
Tobias Harris,2016-11-11,13
Tobias Harris,2016-11-12,15
Tobias Harris,2016-11-14,16
Tobias Harris,2016-11-16,13
Tobias Harris,2016-11-18,10
Tobias Harris,2016-11-19,16
Tobias Harris,2016-11-21,8
Tobias Harris,2016-11-23,14
Tobias Harris,2016-11-25,11
Tobias Harris,2016-11-26,18
Tobias Harris,2016-11-29,12
Tobias Harris,2016-11-30,20
Tobias Harris,2016-12-02,13
Tobias Harris,2016-12-04,12
Tobias Harris,2016-12-06,16
Tobias Harris,2016-12-07,19
Tobias Harris,2016-12-09,8
Tobias Harris,2016-12-11,9
Tobias Harris,2016-12-14,10
Tobias Harris,2016-12-16,16
Tobias Harris,2016-12-17,12
Tobias Harris,2016-12-19,11
Tobias Harris,2016-12-21,7
Tobias Harris,2016-12-23,14
Tobias Harris,2016-12-26,14
Tobias Harris,2016-12-28,15
Tobias Harris,2016-12-30,14
Tobias Harris,2017-01-01,13
Tobias Harris,2017-01-03,14
Tobias Harris,2017-01-05,16
Tobias Harris,2017-01-08,16
Tobias Harris,2017-01-10,16
Tobias Harris,2017-01-12,15
Tobias Harris,2017-01-13,12
Tobias Harris,2017-01-15,18
Tobias Harris,2017-01-18,12
Tobias Harris,2017-01-21,16
Tobias Harris,2017-01-23,11
Tobias Harris,2017-01-28,11
Tobias Harris,2017-01-30,14
Tobias Harris,2017-02-01,13
Tobias Harris,2017-02-03,12
Tobias Harris,2017-02-04,9
Tobias Harris,2017-02-06,10
Tobias Harris,2017-02-08,12
Tobias Harris,2017-02-10,12
Tobias Harris,2017-02-12,13
Tobias Harris,2017-02-13,11
Tobias Harris,2017-02-15,9
Tobias Harris,2017-02-23,17
Tobias Harris,2017-02-26,8
Tobias Harris,2017-02-28,12
Tobias Harris,2017-03-01,10
Tobias Harris,2017-03-04,16
Tobias Harris,2017-03-06,10
Tobias Harris,2017-03-08,17
Tobias Harris,2017-03-09,18
Tobias Harris,2017-03-11,21
Tobias Harris,2017-03-14,11
Tobias Harris,2017-03-15,8
Tobias Harris,2017-03-17,10
Tobias Harris,2017-03-19,10
Tobias Harris,2017-03-21,15
Tobias Harris,2017-03-22,12
Tobias Harris,2017-03-24,8
Tobias Harris,2017-03-27,15
Tobias Harris,2017-03-28,14
Tobias Harris,2017-03-30,9
Tobias Harris,2017-03-31,14
Tobias Harris,2017-04-05,16
Tobias Harris,2017-04-07,12
Tobias Harris,2017-04-09,9
Tobias Harris,2017-04-10,17
Tobias Harris,2017-04-12,11
Tomas Satoransky,2016-10-27,1
Tomas Satoransky,2016-11-02,2
Tomas Satoransky,2016-11-04,6
Tomas Satoransky,2016-11-05,7
Tomas Satoransky,2016-11-07,4
Tomas Satoransky,2016-11-09,6
Tomas Satoransky,2016-11-11,7
Tomas Satoransky,2016-11-12,12
Tomas Satoransky,2016-11-16,4
Tomas Satoransky,2016-11-17,2
Tomas Satoransky,2016-11-19,5
Tomas Satoransky,2016-11-21,1
Tomas Satoransky,2016-11-25,4
Tomas Satoransky,2016-11-26,3
Tomas Satoransky,2016-11-28,2
Tomas Satoransky,2016-11-30,3
Tomas Satoransky,2016-12-05,1
Tomas Satoransky,2016-12-19,1
Tomas Satoransky,2016-12-23,1
Tomas Satoransky,2016-12-30,1
Tomas Satoransky,2017-01-14,3
Tomas Satoransky,2017-01-16,7
Tomas Satoransky,2017-01-18,1
Tomas Satoransky,2017-01-19,2
Tomas Satoransky,2017-01-24,1
Tomas Satoransky,2017-01-27,5
Tomas Satoransky,2017-01-31,5
Tomas Satoransky,2017-02-02,2
Tomas Satoransky,2017-02-04,1
Tomas Satoransky,2017-02-06,1
Tomas Satoransky,2017-02-08,2
Tomas Satoransky,2017-02-10,2
Tomas Satoransky,2017-02-13,3
Tomas Satoransky,2017-02-16,1
Tomas Satoransky,2017-02-26,3
Tomas Satoransky,2017-02-28,1
Tomas Satoransky,2017-03-01,2
Tomas Satoransky,2017-03-03,1
Tomas Satoransky,2017-03-05,2
Tomas Satoransky,2017-03-07,1
Tomas Satoransky,2017-03-08,2
Tomas Satoransky,2017-03-13,1
Tomas Satoransky,2017-03-15,1
Tomas Satoransky,2017-03-20,1
Tomas Satoransky,2017-03-24,2
Tomas Satoransky,2017-03-25,1
Tomas Satoransky,2017-04-02,4
Tomas Satoransky,2017-04-08,2
Tomas Satoransky,2017-04-10,6
Tomas Satoransky,2017-04-12,7
Toney Douglas,2016-12-05,1
Toney Douglas,2016-12-06,3
Toney Douglas,2016-12-08,6
Toney Douglas,2016-12-10,9
Toney Douglas,2016-12-13,7
Toney Douglas,2016-12-14,10
Toney Douglas,2017-01-30,1
Toney Douglas,2017-02-01,2
Toney Douglas,2017-02-04,4
Toney Douglas,2017-02-06,4
Toney Douglas,2017-02-08,6
Toney Douglas,2017-02-10,8
Toney Douglas,2017-02-13,3
Toney Douglas,2017-02-15,9
Toney Douglas,2017-02-24,7
Toney Douglas,2017-02-26,4
Toney Douglas,2017-02-28,5
Toney Douglas,2017-03-03,2
Toney Douglas,2017-03-04,13
Toney Douglas,2017-03-06,7
Toney Douglas,2017-03-09,2
Toney Douglas,2017-03-11,3
Toney Douglas,2017-03-16,1
